Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range
2025-07-14 20:35:00-04:00,7.038477420806885,-1.1548181772232056,3.532050732532849,2025-07-14,8.19329559803009
2025-07-14 20:40:00-04:00,7.172590255737305,1.7228702306747437,3.3789241835243344,2025-07-14,5.449720025062561
2025-07-14 20:45:00-04:00,8.33207893371582,0.744475781917572,3.479775489657839,2025-07-14,7.587603151798248
2025-07-14 20:50:00-04:00,9.91510009765625,-1.2647223472595217,3.7286947502150025,2025-07-14,11.179822444915771
2025-07-14 20:55:00-04:00,9.318134307861328,1.258007287979126,3.781477912861239,2025-07-14,8.060127019882202
2025-07-14 21:00:00-04:00,9.65516757965088,1.0377382040023804,3.946399806586789,2025-07-14,8.6174293756485
2025-07-14 21:05:00-04:00,7.54200267791748,0.8078024983406067,3.6962934420968674,2025-07-14,6.734200179576873
2025-07-14 21:10:00-04:00,7.294618606567383,1.2745760679244995,3.5546151837357263,2025-07-14,6.020042538642883
2025-07-14 21:15:00-04:00,8.36904239654541,0.3490285873413086,3.7679528226333674,2025-07-14,8.020013809204102
2025-07-14 21:20:00-04:00,8.805434226989746,0.2280122488737106,3.771349473220393,2025-07-14,8.577421978116035
2025-07-14 21:25:00-04:00,13.400524139404297,1.0900661945343018,3.837655882174072,2025-07-14,12.310457944869995
2025-07-14 21:30:00-04:00,7.173263549804688,1.4157419204711914,3.689261617303453,2025-07-14,5.757521629333497
2025-07-14 21:35:00-04:00,8.744539260864258,1.0927202701568604,3.744504161488306,2025-07-14,7.6518189907073975
2025-07-14 21:40:00-04:00,8.255969047546387,0.9739272594451904,3.796370467072635,2025-07-14,7.282041788101196
2025-07-14 21:45:00-04:00,7.560666084289551,-0.4074310660362243,3.7677550195347855,2025-07-14,7.968097150325775
2025-07-14 21:50:00-04:00,8.225578308105469,1.4474071264266968,3.804045684061126,2025-07-14,6.778171181678772
2025-07-14 21:55:00-04:00,8.117712020874023,0.9089261293411256,3.677271407227281,2025-07-14,7.208785891532898
2025-07-14 22:00:00-04:00,12.516730308532717,1.364414930343628,3.78534717850145,2025-07-14,11.152315378189089
2025-07-14 22:05:00-04:00,6.881534576416016,1.084742546081543,3.74892683311836,2025-07-14,5.796792030334473
2025-07-14 22:10:00-04:00,6.686681747436523,0.5816047191619873,3.5057706508821656,2025-07-14,6.105077028274536
2025-07-14 22:15:00-04:00,7.7353434562683105,1.212114334106445,3.3917305462285943,2025-07-14,6.523229122161865
2025-07-14 22:20:00-04:00,6.678946495056152,1.0383057594299316,3.3948000535215117,2025-07-14,5.640640735626221
2025-07-14 22:25:00-04:00,7.3037567138671875,0.232774332165718,3.088708770924999,2025-07-14,7.070982381701469
2025-07-14 22:30:00-04:00,6.695384502410889,0.5907083749771118,2.8398607765158563,2025-07-14,6.104676127433777
2025-07-14 22:35:00-04:00,7.446185111999512,0.2912854254245758,2.48138064794254,2025-07-14,7.154899686574936
2025-07-14 22:40:00-04:00,7.511463165283203,-0.0068727522157132,2.3248610883928325,2025-07-14,7.518335917498916
2025-07-14 22:45:00-04:00,6.84293270111084,0.1125743612647056,2.452823511686711,2025-07-14,6.730358339846134
2025-07-14 22:50:00-04:00,6.900243759155273,0.1786647588014602,2.5480263853002345,2025-07-14,6.721579000353813
2025-07-14 22:55:00-04:00,6.412208557128906,-0.4316759407520294,2.7959300435345797,2025-07-14,6.843884497880936
