Time,Max Attenuation,Min Attenuation,Average Attenuation,Night,Cloud_Range,Std Attenuation,Clarity Metric,Night Date,Night ID
2025-07-20 01:50:00-04:00,0.221873864531517,-0.1796244829893112,0.01722817244939,2025-07-20,0.4014983475208282,0.16392130574794334,0.18114947819733335,2025-07-20,2025-07-19
2025-07-20 01:55:00-04:00,0.3295029103755951,-0.1507963836193084,0.0169748043259016,2025-07-20,0.4802992939949034,0.19902774803405293,0.21600255235995452,2025-07-20,2025-07-19
2025-07-20 02:00:00-04:00,0.8685562610626221,-0.6053507924079895,0.0475757514374671,2025-07-20,1.4739070534706116,0.6030223941956212,0.6505981456330883,2025-07-20,2025-07-19
2025-07-20 02:05:00-04:00,0.3676513731479645,-0.1481012254953384,0.0174387208444394,2025-07-20,0.5157525986433029,0.21500726568471695,0.23244598652915635,2025-07-20,2025-07-19
2025-07-20 02:10:00-04:00,1.290371060371399,-0.6212252378463745,0.0481332011272857,2025-07-20,1.9115962982177728,0.7920014047493538,0.8401346058766395,2025-07-20,2025-07-19
2025-07-20 02:15:00-04:00,0.8226882219314575,-0.6164800524711609,0.0507502136359346,2025-07-20,1.4391682744026184,0.5880561045330827,0.6388063181690172,2025-07-20,2025-07-19
2025-07-20 02:20:00-04:00,0.91884845495224,-0.6187499761581421,0.0525632441894315,2025-07-20,1.537598431110382,0.6294018714049874,0.6819651155944189,2025-07-20,2025-07-19
2025-07-20 02:25:00-04:00,1.7370892763137815,-0.6035401821136475,0.0637606722403305,2025-07-20,2.340629458427429,0.9845396729826038,1.0483003452229342,2025-07-20,2025-07-19
2025-07-20 02:30:00-04:00,1.3606003522872925,-0.4428131580352783,0.0899276761291363,2025-07-20,1.8034135103225708,0.7565067478244332,0.8464344239535695,2025-07-20,2025-07-19
2025-07-20 02:35:00-04:00,1.2616534233093262,-0.4011788368225097,0.0828119181679232,2025-07-20,1.662832260131836,0.6983254152689854,0.7811373334369086,2025-07-20,2025-07-19
2025-07-20 02:40:00-04:00,1.388972520828247,-0.1156770884990692,0.0726189114718805,2025-07-20,1.5046496093273165,0.6693456718085405,0.741964583280421,2025-07-20,2025-07-19
2025-07-20 02:45:00-04:00,1.93530547618866,-0.3745620250701904,0.0759798616456619,2025-07-20,2.30986750125885,0.9997537255607271,1.075733587206389,2025-07-20,2025-07-19
2025-07-20 02:50:00-04:00,3.277432441711426,-0.5062720775604248,0.0790753896662027,2025-07-20,3.7837045192718506,1.662947162216469,1.7420225518826717,2025-07-20,2025-07-19
2025-07-20 02:55:00-04:00,4.656686305999756,-0.4942295253276825,0.1752927089565233,2025-07-20,5.150915831327438,2.2867512738293314,2.462043982785855,2025-07-20,2025-07-19
2025-07-20 03:00:00-04:00,6.21575927734375,-0.2128916382789611,0.3495433151034605,2025-07-20,6.428650915622711,2.907010212636683,3.2565535277401434,2025-07-20,2025-07-19
2025-07-20 03:05:00-04:00,5.5570831298828125,-0.2187732309103012,0.5793447433214214,2025-07-20,5.775856360793114,2.5555036130401825,3.134848356361604,2025-07-20,2025-07-19
2025-07-20 03:10:00-04:00,5.529726505279541,-0.2795694172382355,0.4440562035117316,2025-07-20,5.8092959225177765,2.5849048031615856,3.0289610066733172,2025-07-20,2025-07-19
2025-07-20 03:15:00-04:00,4.289986610412598,-0.483651340007782,0.1361333561744788,2025-07-20,4.77363795042038,2.1193879936607494,2.2555213498352282,2025-07-20,2025-07-19
2025-07-20 03:20:00-04:00,1.5528340339660645,-0.4964803457260132,0.059600519792537,2025-07-20,2.0493143796920776,0.8652977447522266,0.9248982645447636,2025-07-20,2025-07-19
2025-07-20 03:25:00-04:00,0.3777949810028076,-0.1593726575374603,0.0191278261593154,2025-07-20,0.5371676385402679,0.22337154462624634,0.24249937078556175,2025-07-20,2025-07-19
2025-07-20 03:30:00-04:00,0.6122334599494934,-0.4789657592773437,0.0541234248807203,2025-07-20,1.0911992192268372,0.4455192508064215,0.4996426756871418,2025-07-20,2025-07-19
2025-07-20 03:35:00-04:00,0.6560102105140686,-1.0476117134094238,0.0537501041579442,2025-07-20,1.7036219239234924,0.7053795470506301,0.7591296512085743,2025-07-20,2025-07-19
2025-07-20 03:40:00-04:00,1.0988563299179075,-0.5016093850135803,0.0582348256618118,2025-07-20,1.6004657149314878,0.6631414429330653,0.7213762685948771,2025-07-20,2025-07-19
