Time,Max Attenuation,Min Attenuation,Average Attenuation
2025-07-18 20:30:00-04:00,0.19797274470329285,-0.16928435862064362,0.02171020936712984
2025-07-18 20:35:00-04:00,0.4410438537597656,-0.1359093338251114,0.02196691309258697
2025-07-18 20:40:00-04:00,0.1331511288881302,-0.13635757565498352,0.021877359097411692
2025-07-18 20:45:00-04:00,0.4523172378540039,-0.08697493374347687,0.022184135351972955
2025-07-18 20:50:00-04:00,0.4711768329143524,-0.07318737357854843,0.022701594949585204
2025-07-18 20:55:00-04:00,0.20915167033672333,-0.12091495096683502,0.02229723784423364
2025-07-18 21:00:00-04:00,0.19852504134178162,-0.073053278028965,0.0225094134254705
2025-07-18 21:05:00-04:00,0.22078917920589447,-0.06899809092283249,0.02243049728611879
2025-07-18 21:10:00-04:00,0.1775643527507782,-0.15503883361816406,0.020964915753507035
2025-07-18 21:15:00-04:00,0.17781324684619904,-0.07628102600574493,0.021239821284155722
2025-07-18 21:20:00-04:00,1.295435905456543,-0.09580658376216888,0.021993412001544855
2025-07-18 21:25:00-04:00,0.9562242031097412,-0.3334231674671173,0.02282048570608247
2025-07-18 21:30:00-04:00,0.3335336148738861,-0.109685018658638,0.022353970673093974
2025-07-18 21:35:00-04:00,0.3755529522895813,-0.10689929872751236,0.021914232715874064
2025-07-18 21:40:00-04:00,0.22981029748916626,-0.09451929479837418,0.02284128241842315
2025-07-18 21:45:00-04:00,0.1517181396484375,-0.06781385838985443,0.02239193214029006
2025-07-18 21:50:00-04:00,0.3069811165332794,-0.08657557517290115,0.022558051167943752
2025-07-18 21:55:00-04:00,0.21280692517757416,-0.07073238492012024,0.022307364209590043
2025-07-18 22:00:00-04:00,0.17294611036777496,-0.07677045464515686,0.0222076360167764
2025-07-18 22:05:00-04:00,0.1528709977865219,-0.08299539238214493,0.02156746407639638
2025-07-18 22:10:00-04:00,0.3330466151237488,-0.10980722308158875,0.02226092661541462
2025-07-18 22:15:00-04:00,0.4448833465576172,-0.1765444278717041,0.022482324334021732
2025-07-18 22:20:00-04:00,0.531624436378479,-0.08922344446182251,0.02415211047513707
2025-07-18 22:25:00-04:00,1.303231120109558,-0.11581514775753021,0.025160906762250104
2025-07-18 22:30:00-04:00,0.23312389850616455,-0.268682599067688,0.020833816043513864
2025-07-18 22:35:00-04:00,0.37126481533050537,-0.08012473583221436,0.02202557432090709
2025-07-18 22:40:00-04:00,0.1574375033378601,-0.25894248485565186,0.02114175853905325
2025-07-18 22:45:00-04:00,0.21510186791419983,-0.10429798811674118,0.021420659241084182
2025-07-18 22:50:00-04:00,0.29314520955085754,-0.31393489241600037,0.020665887835347074
2025-07-18 22:55:00-04:00,0.5750516653060913,-0.9710901379585266,0.022197867898098963
2025-07-18 23:00:00-04:00,0.4838680326938629,-0.08285703510046005,0.02196478606750601
2025-07-18 23:05:00-04:00,0.41462767124176025,-0.09388914704322815,0.021934381865878236
2025-07-18 23:10:00-04:00,0.23924541473388672,-0.05643836781382561,0.022546432760364308
2025-07-18 23:15:00-04:00,0.13955479860305786,-0.12109450250864029,0.02224296092127198
2025-07-18 23:20:00-04:00,0.29008564352989197,-0.08989332616329193,0.0225309152093896
2025-07-18 23:25:00-04:00,0.23413848876953125,-0.10669039189815521,0.021877480713797352
2025-07-18 23:30:00-04:00,0.4606810212135315,-0.18229153752326965,0.022163372042579794
2025-07-18 23:35:00-04:00,0.17954589426517487,-0.2322239875793457,0.021210988397238662
2025-07-18 23:40:00-04:00,0.5773296356201172,-0.08618118613958359,0.022450501703495447
2025-07-18 23:45:00-04:00,0.6591224074363708,-0.6721352934837341,0.019577918753970944
2025-07-18 23:50:00-04:00,0.4399358034133911,-0.11588822305202484,0.021753525856467223
2025-07-18 23:55:00-04:00,0.5894352793693542,-0.828201949596405,0.02036745930799785
2025-07-19 00:00:00-04:00,0.39636608958244324,-0.7384257316589355,0.019101644246913855
2025-07-19 00:05:00-04:00,0.5508126020431519,-0.12958653271198273,0.01991077376755588
2025-07-19 00:10:00-04:00,0.29749277234077454,-0.11392995715141296,0.020050246353468016
2025-07-19 00:15:00-04:00,0.667759358882904,-0.06401774287223816,0.02050448487099446
2025-07-19 00:20:00-04:00,0.3047054708003998,-0.3504776656627655,0.019542279275351068
2025-07-19 00:25:00-04:00,0.37611719965934753,-0.12150164693593979,0.01937098944150922
2025-07-19 00:30:00-04:00,0.5577570199966431,-0.21846747398376465,0.01990517690433133
2025-07-19 00:35:00-04:00,0.43109118938446045,-0.08325672149658203,0.020691063249464927
2025-07-19 00:40:00-04:00,0.4720316231250763,-0.08587465435266495,0.020310268963420718
2025-07-19 00:45:00-04:00,0.22463682293891907,-0.24599064886569977,0.01879886140762778
2025-07-19 00:50:00-04:00,0.4202370047569275,-0.2327696532011032,0.019114265916887693
2025-07-19 00:55:00-04:00,0.34531369805336,-0.09490054845809937,0.018943483791486252
2025-07-19 01:00:00-04:00,0.7464962005615234,-0.0710819810628891,0.01952936647063015
2025-07-19 01:05:00-04:00,0.3538789749145508,-0.19485846161842346,0.019120087802217717
2025-07-19 01:10:00-04:00,0.4837365448474884,-0.1814941167831421,0.01770241176808533
2025-07-19 01:15:00-04:00,0.3636070489883423,-0.18839310109615326,0.01793143731448117
2025-07-19 01:20:00-04:00,0.27177155017852783,-0.1340922862291336,0.0175620234524933
2025-07-19 01:25:00-04:00,0.21356652677059174,-0.17139099538326263,0.016699494538798914
2025-07-19 01:30:00-04:00,0.20438158512115479,-0.26133283972740173,0.015842211336879543
2025-07-19 01:35:00-04:00,0.6828476786613464,-0.17835400998592377,0.017225805201024947
2025-07-19 01:40:00-04:00,0.172637939453125,-0.21187955141067505,0.016969921063248537
2025-07-19 01:45:00-04:00,0.16893300414085388,-0.13901931047439575,0.01736425256567872
2025-07-19 01:50:00-04:00,2.2097549438476562,-0.16226381063461304,0.017924455727228384
2025-07-19 01:55:00-04:00,0.5840811729431152,-0.17307837307453156,0.017226947084122906
2025-07-19 02:00:00-04:00,0.20069284737110138,-0.16001935303211212,0.017012226174326444
2025-07-19 02:05:00-04:00,0.17678622901439667,-0.4079967141151428,0.01646156956921249
2025-07-19 02:10:00-04:00,0.4175739288330078,-0.1746712028980255,0.016290068449797017
2025-07-19 02:15:00-04:00,1.5423672199249268,-0.5069974660873413,0.04193791924068059
2025-07-19 02:20:00-04:00,0.3392215073108673,-0.160100519657135,0.015362699637640491
2025-07-19 02:25:00-04:00,0.5285607576370239,-0.1692134439945221,0.01730379619636222
2025-07-19 02:30:00-04:00,0.2913932204246521,-0.14245453476905823,0.016782567143142326
2025-07-19 02:35:00-04:00,0.24674655497074127,-0.16811367869377136,0.016361439067502898
2025-07-19 02:40:00-04:00,0.46983540058135986,-0.19867877662181854,0.015823660548440678
2025-07-19 02:45:00-04:00,0.4101673364639282,-0.17209433019161224,0.015722857432770854
2025-07-19 02:50:00-04:00,0.7234547138214111,-0.14730113744735718,0.01482784906287758
2025-07-19 02:55:00-04:00,0.28352823853492737,-0.14466823637485504,0.012789150814721803
2025-07-19 03:00:00-04:00,0.5002689361572266,-0.15762509405612946,0.01333323717586429
2025-07-19 03:05:00-04:00,0.3877541124820709,-0.18148261308670044,0.013046785524010698
2025-07-19 03:10:00-04:00,0.25013694167137146,-0.22435569763183594,0.011457903173203636
2025-07-19 03:15:00-04:00,0.5185250639915466,-0.5565555095672607,0.038242906489053534
2025-07-19 03:20:00-04:00,0.17699682712554932,-0.21986356377601624,0.011097143389184046
2025-07-19 03:25:00-04:00,0.2095758467912674,-0.34756994247436523,0.010892016636791985
2025-07-19 03:30:00-04:00,0.22362393140792847,-0.24287045001983643,0.011156814374989898
2025-07-19 03:35:00-04:00,0.17777304351329803,-0.354343980550766,0.010770436704054729
2025-07-19 03:40:00-04:00,0.3317038416862488,-0.29231226444244385,0.01101372981222116
2025-07-19 03:45:00-04:00,0.3173535466194153,-0.18028515577316284,0.011707568876839925
2025-07-19 03:50:00-04:00,0.18032242357730865,-0.16289901733398438,0.01111989459961349
2025-07-19 03:55:00-04:00,0.48829352855682373,-0.15853148698806763,0.010501130389375127
2025-07-19 04:00:00-04:00,0.44390398263931274,-0.2697358727455139,0.010234387716163812
2025-07-19 04:05:00-04:00,0.31746581196784973,-0.2492430955171585,0.00979323610412221
2025-07-19 04:10:00-04:00,0.9670336246490479,-0.21963723003864288,0.009953947152089138
2025-07-19 04:15:00-04:00,0.8777506351470947,-0.33699479699134827,0.009163724046672622
2025-07-19 04:20:00-04:00,0.473019003868103,-0.5198537707328796,0.007114995531306584
2025-07-19 04:25:00-04:00,0.18051041662693024,-0.2017785757780075,0.008505432563534669
2025-07-19 04:30:00-04:00,0.1665324568748474,-0.16367533802986145,0.00825593262354084
