band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,moon_sep,sky_bg,zero_point,mag_lim,airmass,zp_band_median,delta_zp_from_band_median,dark_sky_model,sky_excess_mag,sky_flux_ratio_to_model,sky_flux_excess_over_model,is_moonlit,is_cloudyish,is_cloudy_moonlit
i,61018.09648738426,22.888918620594914,-31.83608249889978,73.8861312866211,77.07969461765272,False,120.53188266364998,1572.1409912109375,31.94632339477539,23.72696304321289,1.0402075052261353,31.966468811035156,0.020145416259765625,20.5,-1551.6409912109375,0.0,-1.0,False,False,False
r,61051.178956180556,90.56676592722333,12.312628300886258,45.565155029296875,44.520718956714674,False,114.9589990711366,1473.9169921875,32.1711311340332,23.9947452545166,1.3974014520645142,32.17755126953125,0.006420135498046875,21.3,-1452.6169921875,0.0,-1.0,False,False,False
r,61032.246817141204,89.90619433206463,-31.705957796556994,72.9493637084961,9.337780271498502,False,115.32893534392942,786.265869140625,32.207191467285156,24.0941162109375,1.0451881885528564,32.17755126953125,-0.02964019775390625,21.3,-764.965869140625,1.0319350027072797e-306,-1.0,False,False,False
z,61091.096691273146,62.28975030389495,-48.01160020289329,47.25631332397461,7.578829540622111,False,74.09691133450667,1918.5103759765625,31.567445755004883,23.286563873291016,1.3580455780029297,31.58596897125244,0.018523216247558594,19.6,-1898.9103759765626,0.0,-1.0,False,False,False
y,61045.35105474537,142.26898509839458,-34.395169734566785,74.3221435546875,95.02078271005239,True,55.67251088390894,3180.922119140625,30.597978591918945,22.294601440429688,1.0379911661148071,30.497295379638672,-0.10068321228027344,18.6,-3162.322119140625,0.0,-1.0,True,False,False
r,61005.115613043985,1.9279591055199823,-25.862326285267606,59.955780029296875,27.913559460004112,True,47.33817799467333,1508.3125,32.194252014160156,24.15377426147461,1.1534807682037354,32.17755126953125,-0.01670074462890625,21.3,-1487.0125,0.0,-1.0,True,False,False
i,61041.184912766206,35.85502281796311,-25.130731216081163,36.87192916870117,92.37036275607527,True,60.17793813395494,5746.6513671875,31.952404022216797,23.231441497802734,1.6589395999908447,31.966468811035156,0.014064788818359375,20.5,-5726.1513671875,0.0,-1.0,True,False,False
r,61005.10436001157,357.72483062691,-25.86232948385492,59.83814239501953,27.814077782096014,True,43.669024892919396,1646.1884765625,32.16093826293945,23.682222366333008,1.154841661453247,32.17755126953125,0.016613006591796875,21.3,-1624.8884765625,0.0,-1.0,True,False,False
i,60995.20247394676,90.87635661543167,-25.862891144332533,60.11423110961914,14.098270142964136,False,94.33402716460112,2180.509521484375,31.95072364807129,23.092384338378906,1.1535885334014893,31.966468811035156,0.015745162963867188,20.5,-2160.009521484375,0.0,-1.0,False,False,False
g,61034.196127800926,71.0633557055443,-10.760302124620033,61.524627685546875,23.35751750498024,False,95.69434010139771,645.9725952148438,32.27349090576172,24.58649444580078,1.136186957359314,32.23981475830078,-0.0336761474609375,22.2,-623.7725952148437,3.097147679497129e-250,-1.0,False,False,False
i,61027.26889987269,58.56118717641825,-27.023255660873556,42.74113464355469,2.93298489451454,False,127.03670604815305,1824.801025390625,31.958988189697266,24.073272705078125,1.4684622287750244,31.966468811035156,0.007480621337890625,20.5,-1804.301025390625,0.0,-1.0,False,False,False
r,61004.13969157408,9.36167473668548,-26.002186982148157,59.75285339355469,19.74570276652435,False,63.92026341337135,980.3436889648438,31.51776885986328,23.72920036315918,1.1558377742767334,32.17755126953125,0.6597824096679688,21.3,-959.0436889648438,0.0,-1.0,False,True,False
y,61044.21344306713,122.83966012095985,-61.406561794161654,57.577999114990234,98.9499881819776,True,87.17646958640184,3638.665283203125,30.58030891418457,22.14739990234375,1.183708906173706,30.497295379638672,-0.08301353454589844,18.6,-3620.065283203125,0.0,-1.0,True,False,False
r,61018.037640138886,1.6203751835442628,-31.846295353888497,73.89006805419922,77.66187327075893,False,137.90631955371157,1173.211181640625,32.18580627441406,24.197952270507812,1.0401867628097534,32.17755126953125,-0.0082550048828125,21.3,-1151.911181640625,0.0,-1.0,False,False,False
i,60992.19872107639,72.12075695457123,-27.982328237687028,73.1042709350586,39.49242310753351,False,89.83616026597643,2069.70361328125,31.981489181518555,23.769180297851562,1.0453431606292725,31.966468811035156,-0.015020370483398438,20.5,-2049.20361328125,0.0,-1.0,False,False,False
i,60975.17448490741,27.839366773312623,-71.03761741244685,49.33094024658203,25.786320002120494,False,70.90240269266423,2020.067626953125,30.64954376220703,22.097766876220703,1.3168261051177979,31.966468811035156,1.316925048828125,20.5,-1999.567626953125,0.0,-1.0,False,True,False
i,61002.06758778935,352.63215987501974,-26.86723532290122,69.73143768310547,6.650154253866003,True,71.72757356628452,2063.053955078125,31.956684112548828,23.81763458251953,1.0650660991668701,31.966468811035156,0.009784698486328125,20.5,-2042.553955078125,0.0,-1.0,False,False,False
i,60997.320501030095,97.92988401914951,-53.48065290018244,66.56280517578125,3.317667096240956,False,90.36237452520311,2371.341796875,30.980716705322266,22.615888595581055,1.0894780158996582,31.966468811035156,0.9857521057128906,20.5,-2350.841796875,0.0,-1.0,False,True,False
r,60997.19335298611,21.84798468902059,-25.994838848387197,59.7540397644043,3.891411545267615,False,137.90249170346942,1361.246337890625,31.186208724975586,23.003965377807617,1.1560786962509155,32.17755126953125,0.9913425445556641,21.3,-1339.946337890625,0.0,-1.0,False,True,False
r,60984.057506666664,353.8610398286706,-50.38991716163717,69.99134063720703,99.55220177365544,True,75.9376028721981,6988.8564453125,32.15043640136719,22.862581253051758,1.0639617443084717,32.17755126953125,0.0271148681640625,21.3,-6967.5564453125,0.0,-1.0,True,False,False
r,60981.07275409722,356.2677174667505,-50.390826186858945,69.9905014038086,83.42561864559137,True,47.97750172384144,4696.07958984375,32.189334869384766,23.46572494506836,1.063965082168579,32.17755126953125,-0.011783599853515625,21.3,-4674.77958984375,0.0,-1.0,True,False,False
y,61069.05708543982,9.595031813964837,-43.655637604367364,35.503597259521484,80.65927834351976,True,93.85192523350975,4522.52880859375,30.32030487060547,21.35159683227539,1.7137207984924316,30.497295379638672,0.17699050903320312,18.6,-4503.92880859375,0.0,-1.0,True,False,False
i,60975.16134474537,8.633576859533004,-59.13065709825975,59.709808349609375,25.659557524331746,True,68.37466978840685,1855.33056640625,31.468082427978516,23.34583282470703,1.1571964025497437,31.966468811035156,0.4983863830566406,20.5,-1834.83056640625,0.0,-1.0,True,True,True
i,60995.21525756944,95.09906511427091,-25.852398954541478,60.45293045043945,13.990683630782835,False,90.68626072159746,2600.407470703125,31.986360549926758,23.523502349853516,1.1497068405151367,31.966468811035156,-0.019891738891601562,20.5,-2579.907470703125,0.0,-1.0,False,False,False
i,61014.23695200231,54.3697409094705,-25.945956932405263,59.751747131347656,99.63308083079887,True,57.95630345477502,8570.046875,31.937088012695312,22.90325927734375,1.1558549404144287,31.966468811035156,0.02938079833984375,20.5,-8549.546875,0.0,-1.0,True,False,False
r,60997.29591918981,101.17514760576985,-55.644681385481256,63.935604095458984,3.416771892299697,False,87.65788168909663,1127.156982421875,31.849021911621094,23.961074829101562,1.112853765487671,32.17755126953125,0.32852935791015625,21.3,-1105.856982421875,0.0,-1.0,False,True,False
i,61016.24788980324,59.25423915002259,-30.81918727881874,59.880619049072266,92.16727766734658,True,75.14608063303787,3744.1435546875,31.945575714111328,23.04825210571289,1.1543540954589844,31.966468811035156,0.020893096923828125,20.5,-3723.6435546875,0.0,-1.0,True,False,False
i,61090.10777354167,149.87995939984376,2.169043060864257,44.7542724609375,2.8737860838209617,False,160.3605712626658,1804.7039794921875,31.94513702392578,23.55136489868164,1.419074535369873,31.966468811035156,0.021331787109375,20.5,-1784.2039794921875,0.0,-1.0,False,False,False
i,61027.06400614583,359.84812866302207,-4.115564457117351,44.881980895996094,3.901002635100986,False,114.29544889388863,2304.458984375,31.9659481048584,23.737640380859375,1.413098931312561,31.966468811035156,0.0005207061767578125,20.5,-2283.958984375,0.0,-1.0,False,False,False
r,61016.10028377315,22.132758977237966,-31.8368294725257,73.75495910644531,92.81090190557535,True,100.44996754412773,2458.84130859375,32.19378662109375,23.761808395385742,1.0408844947814941,32.17755126953125,-0.0162353515625,21.3,-2437.54130859375,0.0,-1.0,True,False,False
z,61069.04695408565,349.83202176414676,-36.56590107666621,21.71976089477539,80.60280927831496,True,102.98331057903033,4060.24951171875,30.72661590576172,21.864627838134766,2.673072338104248,31.58596897125244,0.8593530654907227,19.6,-4040.64951171875,0.0,-1.0,True,True,True
i,60999.03689778935,35.32202396986035,-30.862760319754276,60.88098907470703,0.22524687701276913,False,124.25170410247068,1793.2962646484375,31.96662139892578,24.009397506713867,1.1445332765579224,31.966468811035156,-0.000152587890625,20.5,-1772.7962646484375,0.0,-1.0,False,False,False
z,61051.289098506946,119.35961124477569,-39.69195907419726,67.963623046875,43.50518557445086,True,77.77837514007432,3642.843505859375,31.583877563476562,23.091033935546875,1.0777660608291626,31.58596897125244,0.0020914077758789062,19.6,-3623.243505859375,0.0,-1.0,True,False,False
i,60996.32933828704,107.41921218000446,-57.03366508445866,63.0749397277832,7.418464331496716,True,82.29372156946644,1447.5986328125,31.949588775634766,23.714813232421875,1.121106505393982,31.966468811035156,0.016880035400390625,20.5,-1427.0986328125,0.0,-1.0,False,False,False
r,61056.331649375,96.61853642333632,-40.02543676421366,35.29458999633789,5.722257832943878,True,111.71334950630616,1006.168701171875,32.11631774902344,23.915809631347656,1.7225563526153564,32.17755126953125,0.0612335205078125,21.3,-984.868701171875,0.0,-1.0,False,False,False
r,60997.248648125,41.98075872308208,-25.969469117590936,59.8853645324707,3.6241290465523157,False,136.8802117544194,1297.2802734375,31.424760818481445,23.540254592895508,1.1545536518096924,32.17755126953125,0.7527904510498047,21.3,-1275.9802734375,0.0,-1.0,False,True,False
r,60982.159356157405,7.460888459738286,-44.86901648612649,67.8265380859375,91.55123733766763,True,49.89478922139528,5955.85009765625,32.19165802001953,23.541954040527344,1.0791481733322144,32.17755126953125,-0.01410675048828125,21.3,-5934.55009765625,0.0,-1.0,True,False,False
i,61001.19607248843,28.958215296834318,-31.87286636318271,62.735565185546875,3.301026674913193,False,104.0510711646844,990.0833740234375,31.218544006347656,23.33792495727539,1.1237951517105103,31.966468811035156,0.7479248046875,20.5,-969.5833740234375,0.0,-1.0,False,True,False
g,60993.16531797453,38.80186430815685,-60.29661820751057,59.98298263549805,30.316069079893015,False,113.55542876894908,700.9815063476562,32.25706481933594,24.52593231201172,1.1541736125946045,32.23981475830078,-0.01725006103515625,22.2,-678.7815063476562,3.071832005000615e-272,-1.0,False,False,False
i,60979.09481292824,16.70242511350172,-39.859044539960436,75.07499694824219,64.17692133438871,True,50.05796192327265,2831.09521484375,31.996915817260742,23.792478561401367,1.03502357006073,31.966468811035156,-0.030447006225585938,20.5,-2810.59521484375,0.0,-1.0,True,False,False
i,61042.2401155787,57.006352919483724,-39.85776033134757,40.715545654296875,97.5985711262908,True,73.22027312661324,5310.5810546875,31.977630615234375,23.40829086303711,1.5272505283355713,31.966468811035156,-0.01116180419921875,20.5,-5290.0810546875,0.0,-1.0,True,False,False
i,61091.368730208334,218.39402934974103,-40.46088648203002,78.33991241455078,9.770523847388002,False,134.5381643844086,2721.396240234375,30.165607452392578,21.7424259185791,1.020942211151123,31.966468811035156,1.8008613586425781,20.5,-2700.896240234375,0.0,-1.0,False,True,False
i,60979.15940943287,58.26688960226956,-47.03581192401706,60.072853088378906,64.6803937213503,True,80.08726247739612,2448.81689453125,31.989307403564453,24.071292877197266,1.1538069248199463,31.966468811035156,-0.022838592529296875,20.5,-2428.31689453125,0.0,-1.0,True,False,False
z,61051.34971388889,133.45990288180928,-25.928960599633506,61.4580192565918,43.06371443282133,True,67.74953638465617,3106.46630859375,31.576499938964844,22.996536254882812,1.1366769075393677,31.58596897125244,0.009469032287597656,19.6,-3086.86630859375,0.0,-1.0,True,False,False
r,61058.26408625,149.57534298587154,-10.569639281729353,69.07115173339844,0.3468356864883726,False,130.45205514331485,695.2742919921875,32.183631896972656,24.52581787109375,1.0703492164611816,32.17755126953125,-0.00608062744140625,21.3,-673.9742919921875,2.572072482671574e-270,-1.0,False,False,False
i,61040.287559097225,84.8071149512217,-28.602681515698038,48.87578201293945,85.51134257170115,False,62.216808975473775,1747.08349609375,31.93970489501953,23.681354522705078,1.3241530656814575,31.966468811035156,0.026763916015625,20.5,-1726.58349609375,0.0,-1.0,False,False,False
r,60997.03068483796,356.8540646029073,-50.39015794218678,69.99049377441406,4.761414907226891,False,109.76315193895113,1095.4010009765625,32.06005096435547,24.119647979736328,1.063965082168579,32.17755126953125,0.11750030517578125,21.3,-1074.1010009765625,0.0,-1.0,False,False,False
r,61057.19816373842,110.29243649419922,-1.742789700150137,60.90202331542969,2.6007263538357748,False,149.46803624846137,1236.543212890625,32.18262481689453,24.08940315246582,1.1433560848236084,32.17755126953125,-0.00507354736328125,21.3,-1215.243212890625,0.0,-1.0,False,False,False
z,61009.18391118055,90.91322962716865,-11.578715310153965,59.072608947753906,69.6806137777649,True,91.49674048572547,3955.67578125,31.60299301147461,23.152786254882812,1.1655720472335815,31.58596897125244,-0.01702404022216797,19.6,-3936.07578125,0.0,-1.0,True,False,False
z,61059.184548206016,120.67666333457434,4.381759858882314,54.826969146728516,0.1697743619660852,False,161.9744378681361,3429.9384765625,31.585960388183594,23.038124084472656,1.222391963005066,31.58596897125244,8.58306884765625e-06,19.6,-3410.3384765625,0.0,-1.0,False,False,False
i,61041.27370938657,122.03268223655927,10.639266692500282,48.765567779541016,92.77661517572635,True,54.20525948224925,4536.5380859375,31.97794532775879,23.441858291625977,1.3275175094604492,31.966468811035156,-0.011476516723632812,20.5,-4516.0380859375,0.0,-1.0,True,False,False
z,61050.211670868055,115.58458924494985,1.3948329630913539,58.41543960571289,53.861689280630365,True,77.68663192958431,1958.625,31.585098266601562,23.266643524169922,1.17286217212677,31.58596897125244,0.0008707046508789062,19.6,-1939.025,0.0,-1.0,True,False,False
i,61030.19591899306,22.003851792198642,-24.989708054072928,30.91329002380371,1.2526051470590716,False,86.66859573507887,2573.166259765625,31.873538970947266,22.955215454101562,1.9343457221984863,31.966468811035156,0.09292984008789062,20.5,-2552.666259765625,0.0,-1.0,False,False,False
z,60985.33428546297,94.45264023613251,-51.78628140907584,68.44440460205078,98.88947903406894,True,85.26188187931609,4304.89453125,31.549388885498047,22.643077850341797,1.0748692750930786,31.58596897125244,0.03658008575439453,19.6,-4285.29453125,0.0,-1.0,True,False,False
i,61008.13036206018,25.805333045947574,3.4116014925735474,52.017578125,58.55211763985358,True,39.37495860850411,3437.978271484375,31.972606658935547,23.464374542236328,1.2666196823120117,31.966468811035156,-0.006137847900390625,20.5,-3417.478271484375,0.0,-1.0,True,False,False
i,61024.263723194446,124.59449650913294,1.3092431646489153,54.7264289855957,19.08301960151429,False,83.99217659295644,2081.37841796875,31.96282196044922,23.509977340698242,1.22421133518219,31.966468811035156,0.0036468505859375,20.5,-2060.87841796875,0.0,-1.0,False,False,False
