band,mjd,ra,dec,altitude,moon_illum_pct,moon_up,sky_bg,zero_point
y,61048.31450577547,128.68319785281,0.08647648677789083,53.6678466796875,72.48093492077291,True,3536.161865234375,30.33321189880371
y,61048.31497609954,126.05750277347491,-0.7695788925957022,52.82501983642578,72.47818452514154,True,3498.410888671875,30.32643699645996
y,61048.31543755787,125.72932565149023,-3.8202514427840697,54.95873260498047,72.47548755035757,True,3388.068359375,30.34354591369629
y,61048.31589788194,128.3898232176749,-2.9462248961038733,55.757450103759766,72.47279874657545,True,3492.863525390625,30.347129821777344
y,61048.31635255787,128.1725038344798,-5.908939138056037,57.90436935424805,72.47014443385058,True,3373.08984375,30.376853942871094
y,61048.31680069445,130.89503910401322,-4.974586839262683,58.664024353027344,72.46752974341598,True,3487.0205078125,30.377347946166992
y,61048.317245625,130.7676572786853,-7.838567855516376,60.8143424987793,72.4649351678303,True,3347.597412109375,30.383142471313477
y,61048.31775740741,130.64669977660256,-10.678445299652942,62.815433502197266,72.46195247347312,True,3252.4267578125,30.384679794311523
y,61048.318210185185,133.4914892694453,-9.582140438736642,63.62081527709961,72.45931518439423,True,3219.709716796875,30.35910987854004
y,61048.31868202546,133.56881235284646,-6.787194256680292,61.276405334472656,72.45656836970089,True,3422.78466796875,30.35698127746582
y,61048.319153344906,133.64666728785153,-3.9819534332343376,58.85424041748047,72.45382611038158,True,3585.7578125,30.365386962890625
y,61048.31963583333,131.0557466629299,-2.0616682702792555,55.76346969604492,72.45102042949732,True,3445.0478515625,30.359296798706055
y,61048.320106875,131.3035054324232,0.9367157203704435,53.2548942565918,72.44828282378137,True,3450.283203125,30.361942291259766
y,61048.32061469907,131.51068165808783,12.419021355575413,43.07139587402344,72.44533310228329,True,4059.3271484375,30.322053909301758
y,61048.321063877316,130.31308341460291,9.435466857822599,45.17002868652344,72.44272544826958,True,3909.798828125,30.280139923095703
z,61048.323145381946,124.46498838253528,-18.489521782324207,61.606231689453125,72.43065856128824,True,3556.3427734375,31.472244262695312
z,61048.323544293984,124.46511414228243,-18.489519749461817,61.48773956298828,72.42834913186626,True,3567.3642578125,31.5183048248291
z,61048.323942662035,124.4651636416942,-18.48952062684255,61.36925506591797,72.42604383986877,True,3572.846923828125,31.540956497192383
z,61048.324341527776,124.46503548588117,-18.48952204182867,61.25038528442383,72.42373664977907,True,3572.79638671875,31.518688201904297
z,61048.324737118055,124.46502434630926,-18.489520841971114,61.13249969482422,72.42144936759867,True,3574.579833984375,31.524438858032227
z,61048.325207546295,121.48899147167496,-19.514658570914573,58.9782829284668,72.41873061226983,True,3616.5078125,31.52716827392578
z,61048.32568180555,121.08038803856876,-22.43230301637062,59.67110061645508,72.41599106217112,True,3612.64208984375,31.514591217041016
z,61048.32613784722,120.6070302565186,-25.3417630016181,60.080772399902344,72.41335800694533,True,3563.91650390625,31.52377700805664
z,61048.32659282407,117.9877720649862,-23.471054397190535,57.08786392211914,72.41073231961082,True,3641.154296875,31.489273071289062
z,61048.32706484954,117.40552127569819,-26.41014085972776,57.31796646118164,72.40800951882751,True,3664.089599609375,31.09881019592285
y,61048.33406671296,139.54849048184903,15.95517759353274,40.97930908203125,72.36776379223964,True,4585.279296875,30.276947021484375
y,61048.334463287036,139.54864070772092,15.955189122860855,40.93218231201172,72.36549187063663,True,4615.69677734375,30.29615020751953
y,61048.334863449076,139.54853212408344,15.955192789130878,40.88420867919922,72.36320015715641,True,4653.83984375,30.286483764648438
y,61048.335260486114,139.54852120339282,15.95519005971688,40.836299896240234,72.3609270899246,True,4693.14599609375,30.31688117980957
y,61048.335655648145,139.5484805238933,15.955185418540198,40.78827667236328,72.35866549023751,True,4730.314453125,30.25609016418457
y,61048.3361255787,137.86826846378818,13.510994507274038,42.383216857910156,72.35597691441002,True,4479.90234375,30.275556564331055
y,61048.336589074075,136.22092759074943,15.759845833041132,39.615753173828125,72.35332614361343,True,4636.26513671875,30.279600143432617
y,61048.33704564815,134.6729130399651,13.001903769111122,41.3754768371582,72.3507159033558,True,4362.2626953125,30.296142578125
y,61048.33749706019,132.9957399035636,15.223901437606077,38.57943344116211,72.34813608501011,True,4577.802734375,30.290283203125
y,61048.33795043982,133.1873078061022,10.206224553904955,42.97622299194336,72.34554592121194,True,4250.423828125,30.31017303466797
y,61048.33839887731,132.1922361843816,7.164760282559067,44.971900939941406,72.34298486648622,True,4027.993896484375,30.322233200073242
y,61048.33884402778,131.72649963887284,4.047292812673276,47.20668411254883,72.34044343234541,True,3685.2998046875,30.318784713745117
y,61048.33931188657,129.10207281558462,3.1967769621301696,46.217506408691406,72.33777325049881,True,3605.96826171875,30.287763595581055
y,61048.33976815972,129.55063852465452,6.318723160826294,43.90410232543945,72.33517006349305,True,3952.8955078125,30.24867057800293
y,61048.34022295139,130.31302941434294,9.435469506769035,41.69470977783203,72.33257617492615,True,4045.09814453125,30.249452590942383
y,61048.34067457176,131.51077125066746,12.419025671501155,39.73893737792969,72.3300011962754,True,4217.994140625,30.271121978759766
y,61048.34114365741,129.80837110724525,14.62098054809124,36.907310485839844,72.32732749175068,True,4396.4609375,30.249187469482422
y,61048.34161386574,128.53068616699449,11.67247725644864,38.58042907714844,72.32464824848402,True,4265.8701171875,30.275571823120117
y,61048.3420777662,127.56507772009937,8.593822992116694,40.409610748291016,72.32200577744483,True,3944.44677734375,30.274883270263672
y,61048.34254509259,126.91981699354972,5.458317575856733,42.359222412109375,72.31934461326821,True,3916.384765625,30.23214340209961
y,61048.34301125,126.47788452910476,2.3381130632036826,44.31814193725586,72.31669091156719,True,3871.19287109375,30.28239631652832
y,61048.343479456016,124.2889107535236,4.587784014603747,41.070556640625,72.31402634495201,True,3900.99365234375,30.283742904663086
y,61048.34393180555,124.86954335903859,7.724397675501883,38.99470901489258,72.31145276406001,True,4091.345947265625,30.283767700195312
y,61048.34438125,125.67900316418671,10.842267144208352,36.99167251586914,72.30889642432449,True,4195.49560546875,30.152124404907227
y,61048.344852905095,122.90219198844149,9.970817711091247,35.810359954833984,72.30621450732568,True,4174.75732421875,30.23944664001465
y,61048.345309502314,126.75816535444261,13.88335863612962,35.01921844482422,72.30361893187481,True,4309.64453125,30.264060974121094
y,61048.3457806713,123.82284140029188,13.060718324829127,33.81618881225586,72.30094125015809,True,4275.09619140625,30.248727798461914
y,61048.34623767361,124.95921768886372,16.073883764442364,32.03059387207031,72.29834477279847,True,4563.0126953125,30.2357177734375
y,61048.346706909724,121.95506918857451,15.251503160966232,30.7680606842041,72.29567948551664,True,4524.43115234375,30.229108810424805
y,61048.34717739583,120.9675452958548,12.18882558744643,32.34743118286133,72.29300779435131,True,4498.51123046875,30.25125503540039
y,61048.34764835648,120.16606725497029,9.07759432934119,33.97601318359375,72.29033409072568,True,4063.09130859375,30.231204986572266
y,61048.34812144676,118.16347570055916,11.288666744348152,30.899944305419922,72.28764897193187,True,4537.12890625,30.210569381713867
y,61048.34857430556,119.02797954767955,14.376283362110271,29.129831314086914,72.28507930017587,True,4460.3017578125,30.216283798217773
y,61048.34904451389,116.15541613008325,13.4684618365828,27.742826461791992,72.28241180866893,True,4596.56298828125,30.220226287841797
y,61048.349515787035,113.3189877784168,12.542897566947712,26.282882690429688,72.27973890445477,True,4715.55126953125,30.21917724609375
y,61048.34997519676,115.39015816043579,10.373529199743139,29.12921905517578,72.277133876845,True,4491.56787109375,30.186161041259766
y,61048.3504177662,117.45053337379173,8.172806848480814,32.00407028198242,72.27462487941294,True,4423.4091796875,30.22402572631836
y,61048.35086251157,122.19526694172382,6.840502699633907,36.18138885498047,72.2721040676904,True,4095.936767578125,30.24669647216797
y,61048.35133592592,119.52817283113664,5.9478955952059485,34.79214859008789,72.26942132131032,True,4228.4658203125,30.226987838745117
y,61048.35178986111,121.65295919957173,3.7094011033505683,37.74961853027344,72.26684948943895,True,3962.796875,30.197017669677734
y,61048.3522394213,123.84805351233,1.4716795557471651,40.76207733154297,72.26430294424331,True,3980.6689453125,30.253944396972656
y,61048.35271251157,123.42264937906847,-1.6321261036809906,42.396514892578125,72.26162363404022,True,3835.388671875,30.27843475341797
y,61048.35318508102,121.20971774898271,0.5986169942098755,39.13494110107422,72.2589477941974,True,3945.40673828125,30.29524040222168
y,61048.35365292824,119.00928732716054,2.8250429657946237,35.8874626159668,72.25629919220026,True,4162.99169921875,30.241519927978516
y,61048.35411975694,116.86065256250437,5.050643772831154,32.68326187133789,72.25365683611176,True,4318.6796875,30.228416442871094
y,61048.35458424769,114.7439448487229,7.263426079787216,29.518308639526367,72.25102817586746,True,4445.8310546875,30.16679573059082
y,61048.35505237269,112.6332688764001,9.453157153978479,26.380929946899414,72.24837940144499,True,4414.974609375,30.208152770996094
y,61048.35553043982,109.88466940625474,8.535753178487358,24.74724006652832,72.24567482693762,True,4518.2451171875,30.065839767456055
y,61048.355984814814,112.03962412843099,6.3555048522253665,27.652820587158203,72.2431046984799,True,4503.56982421875,30.134288787841797
y,61048.35645969908,109.33377527954181,5.454849407755702,25.957473754882812,72.24041897644265,True,4404.263671875,29.869274139404297
y,61048.35690900463,114.18893739449864,4.152770476827188,30.4428768157959,72.23787829376207,True,4397.455078125,30.124286651611328
y,61048.35735251157,116.35658736106164,1.9376366972664603,33.39219284057617,72.23537074824804,True,4077.834228515625,30.2139892578125
y,61048.35779957176,118.56049254865825,-0.27949378336479175,36.3701286315918,72.23284345035836,True,4090.3447265625,30.24910545349121
y,61048.358246793985,120.77643879083068,-2.500602399073258,39.356632232666016,72.23031556430568,True,3725.86328125,30.28284454345703
y,61048.35872145833,120.39089924469042,-5.566659094286295,40.74343490600586,72.22763290764382,True,3663.09814453125,30.29936981201172
y,61048.35918832176,118.11771997057376,-3.373989232949113,37.48701095581055,72.22499467167604,True,3878.22119140625,30.251724243164062
y,61048.35965560185,115.90050365384415,-1.1605958064269628,34.2563362121582,72.22235439614406,True,3995.34765625,30.150794982910156
y,61048.360122488426,113.69398351930577,1.0502511381871744,31.032432556152344,72.21971664511328,True,4175.6572265625,30.201290130615234
y,61048.36059238426,111.51128425012168,3.2586362112424934,27.828445434570312,72.21706218290684,True,4325.0732421875,30.165618896484375
y,61048.361067881946,108.82795114606685,2.372686694787104,26.044172286987305,72.21437635728485,True,4550.7744140625,30.155759811401367
y,61048.361514965276,111.02265328996874,0.16646298946708812,28.977581024169922,72.21185127395553,True,4448.44140625,30.194786071777344
y,61048.36196115741,113.22954172897735,-2.042180041685548,31.9189510345459,72.20933144826691,True,4047.41064453125,30.17079734802246
y,61048.36240931713,115.44653685713514,-4.250895039537863,34.86029815673828,72.20680072499378,True,3777.3720703125,30.24696922302246
y,61048.362855011575,117.7063278884443,-6.4438322438342945,37.81686019897461,72.20428412228138,True,3617.1826171875,30.267000198364258
y,61048.36329894676,120.0358039937481,-8.599849980659055,40.79542541503906,72.20177763959185,True,3580.02734375,30.297773361206055
y,61048.363784155095,119.68818279184555,-11.606126669519785,41.925289154052734,72.19903832450653,True,3560.231201171875,30.299991607666016
y,61048.36425518519,117.31044611390665,-9.489934540983272,38.69144821166992,72.1963792386952,True,3788.0927734375,30.261341094970703
y,61048.364722847225,115.0103612970472,-7.324260824301384,35.477088928222656,72.19373933132896,True,3768.44384765625,30.2408447265625
y,61048.36519136574,112.764754363031,-5.129418182044574,32.275699615478516,72.19109473931094,True,3971.322998046875,30.223892211914062
y,61048.36566040509,110.54949351563401,-2.9213002180033323,29.07981300354004,72.18844734422811,True,4219.63818359375,30.18925666809082
y,61048.36612407408,108.34436461605908,-0.7099819590427275,25.88418197631836,72.18583038154568,True,4507.69921875,30.14818000793457
y,61048.36660971065,105.66230779408941,-1.5755717531950573,23.958044052124023,72.18308954663497,True,4691.390625,30.13662338256836
y,61048.36707334491,107.86324803050049,-3.794723630963873,26.860116958618164,72.18047298283426,True,4449.42822265625,30.08578109741211
y,61048.367533819444,110.0740881794059,-6.007119996597627,29.755924224853516,72.17787432814676,True,4272.203125,30.19533348083496
y,61048.36799733796,112.3043307003683,-8.207112365807902,32.643917083740234,72.17525855879694,True,3988.8330078125,30.218666076660156
y,61048.368452627314,114.57534888580918,-10.382292089363233,35.53466033935547,72.17268927912606,True,3748.51123046875,29.00318717956543
i,61049.14668758102,131.81489178086315,-68.79127166148562,44.727054595947266,64.2167038017223,True,2372.71533203125,31.932674407958984
i,61049.14708539352,131.81493048878195,-68.79126984711908,44.76849365234375,64.21282758531748,True,2395.623046875,31.94028663635254
i,61049.14748548611,131.8150775980667,-68.79126859407684,44.81005096435547,64.20893272202173,True,2404.346435546875,31.940189361572266
i,61049.14788506945,131.814900493599,-68.79127000823833,44.85155487060547,64.20504639012343,True,2398.50634765625,31.947399139404297
i,61049.14828219907,131.81490087243017,-68.79126954651058,44.89266586303711,64.20118746289909,True,2389.462158203125,31.936689376831055
i,61049.148756793984,144.49423470296858,-71.35083086484046,39.933387756347656,64.19658043087134,True,2556.36474609375,31.925785064697266
i,61049.14920368056,139.19160042730607,-74.02887865488294,40.048309326171875,64.1922469815268,True,2533.10107421875,31.909109115600586
i,61049.149672708336,145.08496983099803,-76.47466877493201,37.54404830932617,64.18770363863703,True,2670.19384765625,31.896114349365234
i,61049.15012798611,131.77337623828026,-76.49932590482086,40.07335662841797,64.18329820073177,True,2541.52099609375,31.915658950805664
i,61049.15059841435,137.3429717225941,-79.08716716201099,37.5135612487793,64.17875103847327,True,2639.74609375,31.91645050048828
i,61049.151070810185,146.31056659906494,-81.49702965658037,34.920677185058594,64.1741898473447,True,2801.835205078125,31.9058895111084
i,61049.15153739583,161.64937889120765,-83.53121933526178,32.30131912231445,64.16968966534111,True,2992.31982421875,31.900188446044922
i,61049.15198271991,132.50152817671497,-84.05101486681593,34.694393157958984,64.16539910132911,True,2782.1455078125,31.91321563720703
i,61049.15245261574,150.86426718252798,-86.44925282518246,32.045719146728516,64.1608766161382,True,3022.56103515625,31.90087890625
i,61049.152900625,91.25284832591265,-88.61463499118602,31.61956787109375,64.1565693874738,True,3090.455810546875,31.905641555786133
i,61049.15338539352,202.83059884157097,-87.61797304694014,29.392200469970703,64.1519138206035,True,3168.60400390625,31.902484893798828
i,61049.15385608796,250.0440519648788,-86.19779461236183,26.720870971679688,64.14739846092115,True,3453.34765625,31.890974044799805
i,61049.15432809028,240.743233146919,-83.09944871717927,24.34332847595215,64.14287554596245,True,3690.322509765625,31.856693267822266
i,61049.15476783565,217.76167961575138,-84.56481936348086,27.05939292907715,64.13866622797504,True,3444.416259765625,31.884708404541016
i,61049.15520984954,187.0440642338393,-84.74438093883703,29.76264190673828,64.1344395688613,True,3243.360107421875,31.898540496826172
i,61049.15568193287,203.19489837537336,-82.10958526973225,27.32038688659668,64.12993022002725,True,3377.37353515625,31.880390167236328
i,61049.15613431713,182.69260213984737,-81.78962063311725,30.042888641357422,64.12561373070335,True,3260.529296875,31.897628784179688
i,61049.15657266204,165.72243020035424,-80.55665248078132,32.7481575012207,64.12143558256405,True,2965.19189453125,31.900928497314453
i,61049.15704696759,180.656880526509,-78.83821096231434,30.264484405517578,64.11691953014423,True,3274.8037109375,31.8875732421875
i,61049.15748862269,167.80763298591685,-77.57590219699735,32.978023529052734,64.11271889787702,True,2995.4306640625,31.892066955566406
i,61049.157930416666,153.51853917180375,-78.70172632740808,35.49502944946289,64.10852132659628,True,2887.542236328125,31.916187286376953
i,61049.15840875,157.7765337894394,-75.80804665508889,35.70710372924805,64.10398153010249,True,2908.2939453125,31.89574432373047
i,61049.15888018518,169.00631531791313,-74.59500615969117,33.207515716552734,64.09951223152295,True,3067.35693359375,31.886714935302734
i,61049.159330891205,160.49582763935044,-72.8634680943075,35.89954376220703,64.09524411669688,True,2845.23095703125,31.918453216552734
i,61049.15977122685,150.1999880683746,-73.69445411666175,38.45599365234375,64.09107861493524,True,2853.84423828125,31.914142608642578
i,61049.160247719905,153.71398550254372,-70.81361490525336,38.6083984375,64.08657597698884,True,2887.453857421875,31.92569923400879
i,61049.16072090278,162.30696892626534,-69.88763183994622,36.112083435058594,64.08210966611058,True,2919.745849609375,31.91607666015625
i,61049.161161585645,156.19387286105066,-67.86795669117924,38.7601432800293,64.07795464270566,True,2908.74560546875,31.920976638793945
i,61049.161599976855,148.34306137058988,-68.53536927772748,41.3394889831543,64.0738255552488,True,2725.9931640625,31.92558479309082
i,61049.16204746528,144.05897485741394,-66.0941993623424,43.93086624145508,64.06961523679479,True,2464.89404296875,31.93206787109375
i,61049.162539502315,151.1766487656214,-65.62769155557125,41.494754791259766,64.06499096351597,True,2680.49853515625,31.92992401123047
i,61049.1629809838,147.03539348973968,-63.223574409088535,44.06317138671875,64.06084645306971,True,2527.7314453125,31.9300537109375
i,61049.163425162034,140.58531220612076,-63.53446907539906,46.61503219604492,64.05668104489533,True,2443.29052734375,31.938316345214844
i,61049.163898530096,143.56901993955626,-60.69599066185006,46.66746139526367,64.0522467800397,True,2535.0166015625,31.93004608154297
i,61049.16435850695,137.7045609730686,-60.88390112257131,49.21933364868164,64.0479427801032,True,2360.03662109375,31.93447494506836
i,61049.16483459491,140.60944821567406,-58.07170500344498,49.25005340576172,64.04349303439801,True,2464.7080078125,31.939109802246094
i,61049.165319988424,145.9207373616782,-57.780926611302,46.80759811401367,64.03896155689206,True,2600.6669921875,31.90991973876953
i,61049.165795636574,151.1315145384638,-57.2946671394944,44.328697204589844,64.03452619326198,True,2766.739501953125,31.93451690673828
i,61049.1662878125,149.39631154205142,-51.83551533198469,46.44554138183594,64.02994206058565,True,2630.060302734375,31.934795379638672
i,61049.166758935185,146.51214351523643,-49.306837588194966,48.75558853149414,64.02555911483073,True,2605.604736328125,31.932472229003906
i,61049.16722123843,144.87244586391319,-52.25730975127248,49.29077911376953,64.02126306367218,True,2642.13525390625,31.933368682861328
i,61049.16768493056,142.94587127555747,-55.18516202703561,49.64088821411133,64.01695892811176,True,2566.1689453125,31.935955047607422
i,61049.16815023148,140.2940076403052,-52.511689070885545,52.0924186706543,64.012644712575,True,2510.5751953125,31.922100067138672
i,61049.168632291665,137.88625696423392,-49.77434062436773,54.5074577331543,64.0081802346042,True,2489.35693359375,31.930831909179688
i,61049.16909137731,133.564775570614,-49.76611139094846,57.217960357666016,64.003933380007,True,2427.537109375,31.938888549804688
i,61049.16954592593,135.69792469820712,-52.59573131304391,54.93421173095703,63.999733157555205,True,2421.57568359375,31.935129165649414
i,61049.16998438657,138.02150837729639,-55.36777595715511,52.595726013183594,63.995685989352616,True,2457.90283203125,31.919065475463867
i,61049.17044356481,133.08890396325086,-55.36501593013137,55.134056091308594,63.99145221457556,True,2369.776611328125,31.921241760253906
i,61049.17090181713,135.2489937462888,-58.15810802633069,52.716392517089844,63.9872316945616,True,2432.435546875,31.924697875976562
i,61049.17135989583,131.80262877967158,-60.831659529114596,52.60737991333008,63.98301748281967,True,2372.01953125,31.909896850585938
i,61049.17183329861,134.038784257253,-63.572572149812274,50.105594635009766,63.97866723998435,True,2418.471435546875,31.896099090576172
y,61049.17495574074,108.94240391376964,-1.2385348400998715,59.94886779785156,63.95010004631969,True,3232.604736328125,30.464210510253906
y,61049.175356238426,108.94260540532247,-1.2385866531917007,59.98529052734375,63.94645170693087,True,3234.7412109375,30.479408264160156
y,61049.175752407406,108.94243882780226,-1.238587019859471,60.02078628540039,63.94284633453391,True,3249.203857421875,30.47336196899414
y,61049.17614862268,108.94246390687856,-1.238535822983604,60.05561828613281,63.93924405583894,True,3265.019287109375,30.475078582763672
y,61049.17654561342,108.94264485671138,-1.2385352441912725,60.08995056152344,63.93563825203088,True,3276.60888671875,30.472715377807617
y,61049.17700859954,107.66438136924909,1.5567624318260391,57.65462112426758,63.93143747867852,True,3322.72705078125,30.474349975585938
y,61049.177479872684,106.40658048660435,4.367164081944396,55.098140716552734,63.92716644168276,True,3402.6064453125,30.445167541503906
y,61049.17794800926,105.1457630672323,7.189116111611279,52.44690704345703,63.92292875016332,True,3575.133544921875,30.42437744140625
y,61049.178406273146,107.9877530636368,7.065034062938819,52.25293731689453,63.91878517639069,True,3579.599609375,30.394729614257812
y,61049.178878784725,106.71246974470034,9.909452832820119,49.62060546875,63.914517693278206,True,3774.4716796875,30.439403533935547
y,61049.17932170139,103.85791429405246,10.019844233819052,49.73456954956055,63.91052202807934,True,3789.22998046875,30.451499938964844
y,61049.17979446759,105.4036340948216,12.755433789423932,46.92998504638672,63.906261919586946,True,3956.615478515625,30.45458984375
y,61049.18023381945,102.5220595519731,12.855554901196294,46.93384552001953,63.90230738510299,True,3968.454345703125,30.445613861083984
y,61049.18068950232,99.6481681768195,12.924043064433334,46.77057647705078,63.89821041191076,True,4005.5078125,30.422222137451172
y,61049.18112787037,101.00970554168832,10.096835345390792,49.65732192993164,63.894273488858325,True,3841.30078125,30.436954498291016
y,61049.181592430556,98.1704260680609,10.141339130743624,49.38808822631836,63.8901060188,True,3820.2001953125,30.43775177001953
y,61049.18203797454,99.47411118658967,7.332634956752705,52.296356201171875,63.88611366249483,True,3740.1494140625,30.455162048339844
y,61049.18249005787,102.30690621226512,7.277724372325329,52.50227355957031,63.88206723542484,True,3655.443603515625,30.46999740600586
y,61049.18295371528,100.23976464319324,-0.9003362584264981,60.5347785949707,63.87792194655928,True,3275.43359375,30.47998046875
y,61049.18340243056,98.46291821683282,-3.521267031604542,62.874324798583984,63.87391480857643,True,3165.551513671875,30.491064071655273
y,61049.18388866898,97.32550930576711,-0.8373900277767543,59.99663543701172,63.86957764479623,True,3433.8369140625,30.49663734436035
y,61049.18435255787,94.39363458417678,-0.7813278083768233,59.20576477050781,63.86544474305338,True,3438.45703125,30.49660873413086
y,61049.184809108796,95.48776409289353,-3.4387973311312114,62.017120361328125,63.86138189485128,True,3174.77490234375,30.50611114501953
y,61049.18524762731,96.60147372418724,-6.082401470338338,64.8207778930664,63.85748388484955,True,3093.12255859375,30.503860473632812
y,61049.18569935185,97.74900247631197,-8.712460274225442,67.6166000366211,63.853472958401056,True,3092.7373046875,30.50357437133789
y,61049.18618290509,93.56116941633205,-5.967447320377608,63.62760543823242,63.84918444940778,True,3146.47412109375,30.506664276123047
y,61049.18663675926,94.66412577995916,-8.58243028200484,66.40142059326172,63.84516406179556,True,3115.3623046875,30.498140335083008
y,61049.18711319444,91.56293026288868,-8.427337963919937,64.88130187988281,63.840948568052326,True,3188.60595703125,30.49162483215332
y,61049.18756953704,92.6631997230751,-11.027806164119799,67.60574340820312,63.83691557967332,True,3162.371337890625,30.5074462890625
y,61049.188029756944,93.8023061497396,-13.622095160552945,70.32845306396484,63.83285300712189,True,3169.77978515625,30.496124267578125
y,61049.18849540509,95.80602676207953,-11.188117504371494,68.98284912109375,63.82874729974171,True,3115.374267578125,30.487899780273438
y,61049.18895548611,96.99427261185186,-13.780751132844085,71.75740814208984,63.82469540163689,True,3161.68896484375,30.49909019470215
y,61049.18942994213,100.18780890638698,-13.922357671178823,72.92347717285156,63.82052181842259,True,3145.124755859375,30.50139617919922
y,61049.18992619213,98.94141513395905,-11.326762346799288,70.0314712524414,63.81616185964997,True,3098.97607421875,30.500810623168945
y,61049.19041820602,100.82303141695591,-8.833902526904874,68.06292724609375,63.81184450215718,True,3140.19873046875,30.50743293762207
y,61049.19088498843,102.07436785021301,-11.460266344413185,70.85222625732422,63.80775350078779,True,3004.419921875,30.503849029541016
y,61049.1913575463,103.38512248657382,-14.06401890566921,73.61422729492188,63.80361679100517,True,2902.18603515625,30.507476806640625
y,61049.19182313657,105.2061372817634,-11.603748960962196,71.35590362548828,63.79954590369277,True,2933.99755859375,30.506813049316406
y,61049.1923196875,103.89123516524455,-8.962094410428989,68.58654022216797,63.79520959043966,True,3139.0283203125,30.493940353393555
y,61049.192801006946,102.63382156199948,-6.296478922814534,65.74783325195312,63.79101148911816,True,3305.05224609375,30.50006675720215
y,61049.19327892361,99.62337158838902,-6.186896847092764,64.96134185791016,63.78684812662194,True,3331.418212890625,30.493022918701172
y,61049.193755925924,101.42213984231913,-3.6087554721535575,62.82780075073242,63.78269775382094,True,3441.590087890625,30.5028018951416
y,61049.194225810184,104.37285134899557,-3.7143052081819854,63.35075759887695,63.77861421955813,True,3382.7578125,30.498144149780273
y,61049.19470778935,103.1444971627292,-0.98253666840656,60.46834182739258,63.77443062863999,True,3402.86083984375,30.496726989746094
y,61049.195175520836,106.0450328352439,-1.0932918729881962,60.845516204833984,63.77037559928076,True,3280.99853515625,30.49279022216797
y,61049.19572355324,107.31866775330991,-3.847553204140681,63.64178466796875,63.765630520975336,True,3351.12939453125,30.497434616088867
y,61049.19617505787,108.63978341627258,-6.5783788575751805,66.37864685058594,63.76172618073337,True,3285.148193359375,30.495162963867188
y,61049.19663520833,105.63831092117437,-6.424006351875922,66.08885955810547,63.75775168661409,True,3324.458251953125,30.496919631958008
y,61049.197076979166,106.95685436728688,-9.109192400630237,68.86195373535156,63.75394032048762,True,3248.595703125,30.50200080871582
y,61049.197521898146,108.33886270259691,-11.768073628205116,71.56987762451172,63.7501061238605,True,3161.74951171875,30.486637115478516
y,61049.19797961805,106.58640536559882,-14.220747041615086,73.88878631591797,63.74616614452915,True,3018.3857421875,30.492446899414062
y,61049.19848356482,109.78982993826236,-14.40146772612058,74.1922378540039,63.74183356432246,True,3054.9189453125,30.48604393005371
y,61049.198959270834,110.02192087462386,-9.28209318544807,69.07467651367188,63.73774888387842,True,3014.58203125,30.495113372802734
y,61049.199434780094,113.08774641140101,-9.48040145771419,69.00108337402344,63.73367084417083,True,2990.52685546875,30.50299835205078
y,61049.199901608794,111.64030936110231,-6.762492119075522,66.48782348632812,63.729672062973805,True,2865.1611328125,30.49529266357422
y,61049.20037795139,113.20550501055428,-4.212133482715184,63.81280517578125,63.725596699243226,True,2851.76025390625,30.474435806274414
y,61049.20084271991,114.73312983580219,-1.6351921792192523,61.07646560668945,63.721625135892666,True,2967.438720703125,30.471240997314453
y,61049.20130590278,113.38694399146351,1.1966570226098106,58.45209503173828,63.717671814772125,True,3079.01513671875,30.469966888427734
y,61049.2017715625,114.9299791270041,3.8312834034207266,55.68181228637695,63.71370207196462,True,3114.39306640625,30.46367835998535
y,61049.2022275,112.0931588714205,4.046487440825394,55.72405242919922,63.7098197915438,True,3063.032958984375,30.481870651245117
y,61049.20269229167,113.66463670694083,6.708967618562983,52.98075866699219,63.70586678023823,True,3078.941650390625,30.451465606689453
y,61049.2031625463,115.26617029740031,9.377301176691308,50.19336700439453,63.70187209335422,True,3385.49169921875,30.434978485107422
y,61049.203635983795,114.05153236930498,12.267993709548842,47.434349060058594,63.69785522871564,True,3668.093994140625,30.444318771362305
y,61049.20408900463,111.17359502655013,12.461096019383852,47.349422454833984,63.69401615041041,True,3568.982421875,30.441633224487305
y,61049.204566782406,109.89824035366378,15.327259803728975,44.46539306640625,63.68997210155645,True,3429.6826171875,30.438068389892578
y,61049.20501641204,106.97954767187775,15.47770951733153,44.13520431518555,63.68617083221109,True,3363.580322265625,30.407058715820312
y,61049.20545753472,108.2892089094604,12.623818050522816,47.07206726074219,63.682445743481466,True,3270.38671875,30.437166213989258
y,61049.20589625,109.56876006855092,9.765253433823105,49.99333572387695,63.678745166601324,True,3465.35205078125,30.440027236938477
y,61049.20635862269,112.4213842914189,9.587507292840037,50.221771240234375,63.67484954985072,True,3491.060546875,30.437881469726562
y,61049.20679686343,110.82876945203155,6.904785876543299,52.889766693115234,63.67116152155465,True,3250.668212890625,30.435956954956055
y,61049.207259525465,109.25123530793738,4.225657658336413,55.47111892700195,63.66727248121816,True,3046.642578125,30.463558197021484
y,61049.20769769676,110.52706906804575,1.3952980468426641,58.36947250366211,63.663593568371724,True,2867.42919921875,30.470653533935547
y,61049.20815219908,111.83818423321082,-1.4200003885936159,61.226436614990234,63.65978191824237,True,2487.27880859375,30.47468376159668
